time	hru_ea(1)	hru_ea(2)	hru_ea(3)	hru_ea(4)	hru_ea(5)	hru_ea(6)	hru_ea(7)	hru_ea(8)	hru_ea(9)	hru_ea(10)	hru_ea(11)	hru_ea(12)	hru_ea(13)	hru_ea(14)	hru_ea(15)	hru_ea(16)	hru_ea(17)	hru_ea(18)	hru_ea(19)	hru_ea(20)	hru_ea(21)	hru_ea(22)	hru_ea(23)	hru_ea(24)	hru_ea(25)	hru_ea(26)	hru_ea(27)	hru_ea(28)	hru_ea(29)	hru_ea(30)	hru_ea(31)	hru_ea(32)	hru_ea(33)	hru_ea(34)	hru_ea(35)	hru_ea(36)	hru_ea(37)	hru_ea(38)	hru_ea(39)	hru_ea(40)	hru_ea(41)	hru_ea(42)	hru_ea(43)	hru_ea(44)	hru_ea(45)	hru_ea(46)	hru_ea(47)	hru_ea(48)
units	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)
2022-05-07T18:00	0.1180472	0.1159818	0.1206725	0.1290519	0.1234079	0.112186	0.1241765	0.1343761	0.1481994	0.1235849	0.1281436	0.1472424	0.1039109	0.1649347	0.1683899	0.1668026	0.162087	0.1164851	0.1126282	0.1203755	0.1314186	0.1903152	0.1142312	0.1279696	0.1872802	0.1623548	0.1905495	0.1884011	0.1279522	0.1310185	0.1290606	0.1311073	0.1476758	0.1139639	0.1986036	0.1164291	0.1668026	0.1100284	0.199848	0.1008886	0.1896876	0.1085151	0.1194312	0.1105166	0.1141918	0.1156711	0.1478337	0.1329755
2022-05-07T19:00	0.1048526	0.102376	0.107998	0.1182081	0.1113114	0.09788074	0.112251	0.1248008	0.1422724	0.1115282	0.1170951	0.1410574	0.08824924	0.1640898	0.168685	0.1665664	0.1603288	0.1029813	0.09840693	0.1076445	0.1211271	0.1984097	0.1003036	0.1168769	0.1942175	0.1606812	0.1987186	0.1957756	0.1168607	0.1206279	0.1182244	0.1207442	0.1416111	0.09998642	0.2098938	0.1029163	0.1665774	0.09535433	0.2116433	0.08478095	0.1975368	0.09358043	0.106508	0.09592279	0.1002542	0.1020101	0.1418121	0.1230575
2022-05-07T20:00	0.1378324	0.1358123	0.140397	0.1485202	0.1430535	0.1320823	0.143802	0.1536393	0.1668149	0.1432328	0.1476477	0.1659164	0.1238977	0.1825369	0.185758	0.1842843	0.179876	0.1363077	0.1325192	0.1401035	0.1507997	0.2059772	0.1341004	0.1474737	0.2031941	0.180132	0.2061832	0.2042271	0.1474635	0.1504142	0.1485305	0.1505079	0.1663253	0.1338373	0.2135351	0.13626	0.1842843	0.129963	0.214671	0.1208784	0.2054015	0.1284701	0.1391872	0.1304395	0.1340534	0.1355083	0.1664732	0.1522978
2022-05-07T21:00	0.1629739	0.1609572	0.1655088	0.17354	0.1681487	0.1572433	0.1688879	0.1785515	0.1913731	0.1683127	0.1726749	0.1904955	0.1490174	0.2064955	0.2095748	0.2081573	0.2039552	0.1614536	0.1576743	0.1652203	0.175768	0.2287144	0.1592525	0.1725072	0.2260869	0.2041913	0.2289141	0.2270614	0.1724832	0.1753909	0.17354	0.175476	0.1909011	0.1589847	0.2358107	0.1613971	0.2081573	0.1551147	0.2368695	0.1459713	0.2281622	0.153616	0.1643116	0.1555952	0.1592078	0.1606532	0.1910452	0.1772347
2022-05-07T22:00	0.1590088	0.1570379	0.1614862	0.1693354	0.1640661	0.1534085	0.1647886	0.1742336	0.1867664	0.1642264	0.1684899	0.1859086	0.1453703	0.2015498	0.2045604	0.2031745	0.1990664	0.1575231	0.1538297	0.1612042	0.1715131	0.2232737	0.155372	0.168326	0.2207046	0.1992972	0.223469	0.2216575	0.1683025	0.1711445	0.1693354	0.1712276	0.186305	0.1551103	0.2302126	0.1574679	0.2031745	0.1513284	0.231248	0.1423938	0.2227338	0.1498639	0.1603161	0.151798	0.1553283	0.1567408	0.1864459	0.1729465
2022-05-07T23:00	0.173432	0.171813	0.1754654	0.1818431	0.1775568	0.1688148	0.1781478	0.1857977	0.195803	0.1777044	0.1811537	0.1951206	0.1621262	0.2074188	0.2097564	0.208691	0.2054813	0.1722075	0.1691679	0.1752344	0.1836083	0.2241698	0.1704325	0.1810286	0.222215	0.2056631	0.2243208	0.222935	0.1810161	0.1833047	0.1818431	0.1833805	0.1954281	0.1702192	0.2294311	0.1721716	0.208691	0.167094	0.2302179	0.1596356	0.2237626	0.1658744	0.1745066	0.167479	0.170397	0.1715624	0.1955485	0.1847638
2022-05-08T00:00	0.1820562	0.1805086	0.1839849	0.190063	0.1859831	0.1776457	0.1865501	0.1938209	0.2032805	0.1861247	0.1894081	0.2026412	0.1712484	0.2142206	0.2164168	0.2154187	0.212391	0.180885	0.1779797	0.1837683	0.1917354	0.229922	0.1791966	0.1892774	0.2280826	0.2125646	0.2300461	0.2287612	0.1892643	0.1914448	0.190063	0.1915108	0.2029328	0.1789975	0.2348384	0.1808473	0.2154187	0.1759963	0.2355663	0.168858	0.2295345	0.1748352	0.1830691	0.1763767	0.1791593	0.1802706	0.2030301	0.1928355
2022-05-08T01:00	0.1645177	0.1629379	0.1664797	0.1726685	0.1685205	0.1600411	0.1690926	0.1765171	0.1862292	0.1686488	0.1720145	0.1855682	0.1535651	0.1975188	0.1997961	0.1987557	0.1956362	0.1633231	0.1603756	0.1662607	0.1743791	0.2138225	0.1616186	0.1718839	0.2119179	0.1958091	0.2139663	0.2126179	0.1718721	0.174091	0.1726804	0.174163	0.185873	0.1614052	0.2189508	0.1632891	0.1987557	0.1583778	0.2197153	0.1511438	0.2134203	0.1571898	0.1655478	0.1587535	0.1615736	0.1627117	0.1859747	0.1755117
2022-05-08T02:00	0.192136	0.1907036	0.193913	0.1994961	0.1957585	0.1880629	0.1962732	0.202933	0.2115808	0.1958803	0.1989054	0.211002	0.1821403	0.2215148	0.2234985	0.222588	0.2198611	0.1910609	0.1883765	0.1937119	0.201028	0.2356685	0.189504	0.198782	0.234017	0.220011	0.2357959	0.2346351	0.1987683	0.2007789	0.1994961	0.2008342	0.2112623	0.189307	0.2400847	0.1910211	0.222588	0.1865406	0.240733	0.1799181	0.2353342	0.1854673	0.1930695	0.1868909	0.1894646	0.1904922	0.2113491	0.2020411
2022-05-08T03:00	0.1590806	0.157493	0.1610736	0.1673589	0.1631452	0.1545541	0.1637235	0.1712661	0.1811393	0.1632811	0.1666885	0.1804699	0.1480084	0.1926608	0.19498	0.1939228	0.1907294	0.1578776	0.1548999	0.1608498	0.1690921	0.2093339	0.1561481	0.1665501	0.2073819	0.1909113	0.2094749	0.2081102	0.1665386	0.1688002	0.1673589	0.1688702	0.1807795	0.1559413	0.2145945	0.1578446	0.1939228	0.1528675	0.215374	0.1455638	0.2089253	0.1516742	0.1601356	0.153242	0.1561155	0.1572517	0.1808911	0.1702407
2022-05-08T04:00	0.1429028	0.1412504	0.1449771	0.1515181	0.1471292	0.1382097	0.1477257	0.1556116	0.1660119	0.1472627	0.1508136	0.1653053	0.131462	0.1782317	0.1807144	0.1795732	0.1761758	0.141657	0.1385598	0.1447442	0.1533397	0.1961011	0.1398503	0.1506773	0.1939956	0.1763684	0.1962598	0.1947697	0.1506668	0.1530312	0.1515286	0.1531056	0.1656241	0.1396345	0.2017782	0.1416173	0.1795732	0.1364611	0.2026203	0.128955	0.1956652	0.1352364	0.1439971	0.1368555	0.1398209	0.141003	0.1657381	0.1545363
2022-05-08T05:00	0.1653549	0.163602	0.1675487	0.174456	0.1698159	0.1603835	0.1704498	0.1787449	0.1896592	0.1699712	0.1737115	0.1889233	0.1532064	0.2024078	0.204987	0.2038059	0.2002711	0.16403	0.1607586	0.167301	0.1763728	0.2209284	0.1621289	0.1735654	0.2187547	0.2004783	0.2210941	0.219562	0.1735532	0.1760397	0.174456	0.1761137	0.1892515	0.1618998	0.2267927	0.1639952	0.2038059	0.1585311	0.2276724	0.1505448	0.2204771	0.1572211	0.1665131	0.1589473	0.1620945	0.1633479	0.1893698	0.1776237
2022-05-08T06:00	0.1525907	0.1510515	0.1545231	0.1606192	0.1565321	0.1482026	0.157093	0.1644098	0.1739924	0.1566639	0.1599688	0.1733426	0.1418594	0.1851815	0.1874346	0.1864075	0.1833053	0.1514244	0.1485377	0.1543062	0.1623006	0.2013853	0.1497478	0.1598346	0.1994875	0.183482	0.2015224	0.2001956	0.1598234	0.1620174	0.1606192	0.1620853	0.1736432	0.1495472	0.2065006	0.1513924	0.1864075	0.1465679	0.2072587	0.1394912	0.200988	0.1454114	0.1536136	0.1469309	0.1497161	0.1508176	0.1737515	0.1634149
2022-05-08T07:00	0.1404531	0.1386208	0.1427633	0.150077	0.1451689	0.1352518	0.1458406	0.1546615	0.1663998	0.1453237	0.149293	0.1655989	0.1277964	0.1802854	0.1831135	0.1818141	0.1779396	0.1390769	0.1356398	0.1425095	0.1521175	0.2007809	0.1370741	0.1491345	0.1983643	0.1781618	0.2009594	0.1992624	0.149124	0.1517739	0.1500877	0.1518597	0.1659583	0.1368391	0.207338	0.1390273	0.1818141	0.133317	0.2083284	0.1250313	0.2002736	0.1319553	0.1416797	0.1337576	0.1370349	0.1383537	0.166086	0.153466
2022-05-08T08:00	0.1828074	0.1813952	0.1845927	0.1901482	0.1864197	0.1787637	0.1869446	0.1935897	0.2022237	0.1865508	0.1895622	0.2016331	0.1728769	0.212163	0.2141543	0.2132377	0.2105088	0.1817409	0.1790798	0.184385	0.1916875	0.2263585	0.180196	0.1894425	0.2247152	0.2106693	0.2264829	0.2253186	0.1894292	0.1914324	0.1901615	0.1914861	0.2019001	0.1800053	0.2307977	0.1817025	0.2132377	0.1772538	0.2314472	0.1706578	0.2260166	0.1761785	0.1837499	0.1775925	0.1801579	0.1811778	0.2019985	0.1926838
2022-05-08T09:00	0.1489192	0.1471534	0.1511527	0.1582099	0.15347	0.143882	0.1541222	0.1626098	0.1738428	0.1536219	0.1574536	0.1730691	0.1366279	0.1870552	0.1897333	0.1885071	0.1848319	0.1475826	0.1442617	0.1509066	0.1601711	0.2064244	0.1456546	0.1572983	0.2041389	0.1850493	0.2065936	0.2049916	0.1572872	0.1598333	0.1582099	0.1599121	0.1734193	0.1454164	0.2125912	0.1475407	0.1885071	0.1420069	0.2135039	0.1339391	0.2059459	0.1406851	0.1501067	0.142433	0.1456131	0.1468817	0.1735523	0.1614601
2022-05-08T10:00	0.1761772	0.1748365	0.1778408	0.1830694	0.1795688	0.1723652	0.1800508	0.1862896	0.1943966	0.1796829	0.1825161	0.1938538	0.1668253	0.2037175	0.2055797	0.2047249	0.2021653	0.1751709	0.1726587	0.1776525	0.1845046	0.2170114	0.1737138	0.1824005	0.2154595	0.202306	0.2171312	0.2160403	0.1823876	0.1842712	0.1830694	0.184323	0.1940979	0.1735294	0.2211626	0.1751337	0.2047249	0.170941	0.2217722	0.1647476	0.2166973	0.1699369	0.1770511	0.1712687	0.1736769	0.1746387	0.1941793	0.1854539
2022-05-08T11:00	0.188535	0.187776	0.1894809	0.1924373	0.1904707	0.186357	0.1907354	0.1942467	0.1987329	0.1905369	0.1921305	0.198431	0.1831379	0.2038011	0.2048001	0.2043493	0.2029602	0.187959	0.1865127	0.1893756	0.193253	0.2108707	0.1871239	0.1920639	0.2100474	0.2030442	0.2109285	0.2103504	0.1920639	0.1931191	0.1924506	0.1931458	0.1985682	0.1870198	0.2130361	0.1879459	0.2043493	0.1855282	0.2133575	0.1819149	0.2106971	0.1849474	0.1890337	0.1857092	0.1871109	0.1876585	0.1986231	0.1937761
2022-05-08T12:00	0.1820511	0.1813951	0.1828742	0.1854272	0.183726	0.1801768	0.1839554	0.1869741	0.1908384	0.183777	0.1851577	0.1905751	0.177391	0.1951757	0.1960373	0.1956464	0.1944647	0.1815589	0.1803146	0.1827854	0.1861219	0.2012086	0.1808415	0.1851064	0.2005196	0.1945316	0.2012638	0.2007811	0.1850936	0.186006	0.1854272	0.1860317	0.1906936	0.1807536	0.2030655	0.1815463	0.1956464	0.1794643	0.203344	0.1763315	0.2010706	0.1789533	0.1824939	0.1796265	0.180829	0.1812943	0.1907331	0.1865734
2022-05-08T13:00	0.142761	0.1413222	0.1445702	0.1502636	0.1464499	0.1386552	0.1469736	0.1538071	0.1627745	0.1465706	0.1496578	0.1621686	0.1327238	0.1732336	0.175343	0.1743793	0.1714812	0.1416734	0.1389621	0.1443715	0.1518445	0.1883805	0.1400991	0.1495349	0.1866059	0.1716546	0.1885185	0.1872665	0.1495246	0.1515748	0.1502739	0.151637	0.1624437	0.1399058	0.1931638	0.1416343	0.1743793	0.1371295	0.1938834	0.1305091	0.1880169	0.1360421	0.1437175	0.1374715	0.1400701	0.1410982	0.1625429	0.1528753
2022-05-08T14:00	0.2075547	0.2052843	0.2103951	0.2193769	0.2133572	0.2011137	0.2141767	0.2249633	0.2391492	0.2135472	0.2184056	0.2381978	0.1918223	0.2557739	0.259135	0.2575962	0.2529939	0.2058498	0.2015997	0.2100778	0.2218596	0.2799803	0.2033716	0.2182267	0.2771356	0.2532486	0.2801844	0.2781855	0.2181969	0.2214365	0.2193769	0.2215422	0.2386328	0.2030776	0.2876412	0.2057932	0.2575962	0.1987133	0.2887832	0.1883648	0.279387	0.1970181	0.2090567	0.1992491	0.2033296	0.2049456	0.2387941	0.223498
2022-05-08T15:00	0.1329203	0.1309582	0.135393	0.143262	0.1379726	0.1273578	0.1386957	0.1482127	0.160955	0.1381436	0.1424105	0.1600765	0.1194447	0.1761639	0.1792836	0.1778542	0.1735911	0.1314395	0.1277831	0.1351132	0.1454551	0.1988453	0.1293083	0.1422447	0.1961514	0.1738352	0.1990549	0.1971497	0.1422252	0.1450875	0.1432718	0.1451769	0.1604772	0.1290485	0.2061616	0.131394	0.1778542	0.1253025	0.2072588	0.1165256	0.1982831	0.1238623	0.1342304	0.1257742	0.1292634	0.1306683	0.1606182	0.1469034
2022-05-08T16:00	0.1474394	0.1452736	0.1501687	0.1588525	0.1530156	0.1412991	0.1538137	0.1643147	0.1783697	0.1532043	0.1579129	0.1774008	0.1325616	0.1951388	0.1985777	0.1970021	0.1923025	0.1458049	0.1417685	0.1498598	0.1612722	0.220135	0.1434522	0.1577299	0.2171669	0.1925717	0.2203659	0.2182668	0.1577084	0.1608667	0.1588633	0.1609653	0.1778428	0.1431655	0.2281951	0.1457547	0.1970021	0.1390299	0.2294038	0.1293378	0.2195155	0.1374397	0.1488855	0.1395507	0.1434028	0.1449537	0.1779983	0.1628702
2022-05-08T17:00	0.1556794	0.1529908	0.1590768	0.1699311	0.1626175	0.1480751	0.1636146	0.1768098	0.1946706	0.1628523	0.1687501	0.1934436	0.1373447	0.2162721	0.2207343	0.2186816	0.2125956	0.1536484	0.1486521	0.1586937	0.1729862	0.2489694	0.1507293	0.1685194	0.2450646	0.2129494	0.249262	0.2465104	0.1684964	0.1724678	0.1699427	0.1725855	0.1940041	0.1503848	0.2596279	0.1535847	0.2186816	0.1452799	0.2612336	0.1334192	0.2481581	0.1433191	0.1574623	0.1459083	0.1506771	0.1525889	0.1941999	0.175002
2022-05-08T18:00	0.162887	0.159768	0.1668466	0.1795407	0.170975	0.1540713	0.172145	0.1876324	0.2087819	0.1712518	0.1781642	0.2073093	0.1416879	0.2345973	0.2399584	0.2374893	0.2301845	0.1605286	0.1547307	0.1663999	0.1831251	0.2741553	0.1571478	0.17789	0.2693806	0.2306068	0.2745018	0.2711625	0.1778651	0.1825255	0.1795532	0.1826657	0.2079802	0.1567464	0.2871584	0.160449	0.2375054	0.1508433	0.2891005	0.1371882	0.2731545	0.1485759	0.1649728	0.1515662	0.1570808	0.1593042	0.2082233	0.1855023
2022-05-08T19:00	0.176914	0.1732375	0.1815709	0.1965837	0.1864543	0.1665509	0.1878422	0.2061999	0.2314551	0.1867839	0.1949607	0.2297073	0.152077	0.2625507	0.2690329	0.2660627	0.2572192	0.174141	0.1673277	0.1810439	0.2008482	0.3106364	0.1701627	0.194632	0.3048193	0.257727	0.311091	0.3069792	0.1946047	0.2001319	0.1966113	0.2002862	0.2305003	0.1696772	0.3265562	0.1740418	0.2660627	0.1627615	0.3289594	0.146843	0.3094199	0.1601049	0.1793691	0.1636165	0.1700777	0.172695	0.2307864	0.2036651
2022-05-08T20:00	0.2048713	0.201359	0.2093302	0.2235568	0.2139657	0.1949131	0.2152761	0.2325748	0.2559774	0.214285	0.2220135	0.2543621	0.1808426	0.2842694	0.2901199	0.2874278	0.2794639	0.2022248	0.1956701	0.2088239	0.2275527	0.3271046	0.198397	0.2217154	0.3219713	0.2799066	0.3274803	0.3238715	0.221684	0.2268797	0.2235726	0.2270398	0.2550888	0.1979426	0.3410553	0.2021237	0.2874278	0.1912492	0.3431694	0.1756954	0.3260238	0.1886773	0.2072231	0.1920765	0.198326	0.2008267	0.2553551	0.2301975
2022-05-08T21:00	0.2232015	0.2200407	0.2271968	0.2398878	0.2313541	0.2142223	0.2325282	0.2478552	0.268362	0.2316348	0.2385284	0.2669548	0.2013954	0.2927587	0.2977506	0.29545	0.2886419	0.2208153	0.2149015	0.2267588	0.2434369	0.3290379	0.2173718	0.2382573	0.3247191	0.2890231	0.3293532	0.3263244	0.2382235	0.2428336	0.2399048	0.2429714	0.2675919	0.2169505	0.3406948	0.2207361	0.2954705	0.2108851	0.3424393	0.1966579	0.3281387	0.2085554	0.2253203	0.2116464	0.2172937	0.2195676	0.2678171	0.2457591
2022-05-08T22:00	0.2518378	0.2487349	0.2557461	0.2680819	0.2598011	0.2430342	0.2609407	0.2758077	0.2954871	0.2600623	0.2667621	0.2941529	0.2303805	0.3187327	0.323453	0.3212875	0.3148235	0.2495074	0.243703	0.2553051	0.2715132	0.3528715	0.2461275	0.2664951	0.3488369	0.3151992	0.3531647	0.350339	0.266476	0.2709322	0.2681011	0.2710677	0.2947776	0.245719	0.3637652	0.2494175	0.3212875	0.2397668	0.3653742	0.2250871	0.3520418	0.2374493	0.2538949	0.2404972	0.2460565	0.2482688	0.2949861	0.2737702
2022-05-08T23:00	0.2364535	0.2339239	0.2396195	0.2495905	0.2428919	0.2292801	0.2438069	0.2557834	0.2715486	0.2431161	0.2485157	0.2704854	0.2189275	0.2899732	0.293702	0.2919945	0.2868846	0.2345415	0.2298212	0.2392621	0.2523581	0.3167574	0.2317984	0.2483047	0.3136127	0.2871841	0.316997	0.3147806	0.2482871	0.2518772	0.2495905	0.251984	0.2709596	0.2314678	0.3252421	0.2344914	0.2919945	0.2266077	0.3265152	0.2150892	0.3161045	0.2247179	0.238125	0.2272082	0.2317488	0.2335574	0.2711305	0.2541643
2022-05-09T00:00	0.2235773	0.2216008	0.2260819	0.2339099	0.2286597	0.2179112	0.2293894	0.238761	0.2510066	0.2288217	0.2330687	0.250164	0.2096871	0.2651836	0.2680389	0.2667377	0.2628125	0.2220738	0.2183461	0.2257935	0.2360662	0.2855891	0.2199055	0.2329041	0.2831947	0.2630323	0.2857664	0.2840758	0.2328876	0.2357	0.2339099	0.2357832	0.2505499	0.2196397	0.2919946	0.2220264	0.2667377	0.2157943	0.2929401	0.2066023	0.2850773	0.2142912	0.2248983	0.2162717	0.2198586	0.2213017	0.2506903	0.2374855
2022-05-09T01:00	0.2048863	0.2029913	0.2072624	0.2147325	0.2097217	0.1994868	0.2104143	0.2193583	0.2310448	0.2098836	0.2139226	0.2302607	0.1916569	0.2446215	0.2473482	0.2461086	0.2423556	0.2034492	0.1998955	0.2070004	0.2167844	0.2641873	0.2013813	0.2137729	0.2619056	0.242573	0.2643497	0.262748	0.2137579	0.2164362	0.2147325	0.216527	0.2306124	0.2011401	0.270327	0.2034063	0.2461086	0.1974684	0.2712485	0.1887412	0.2637008	0.1960497	0.2061438	0.1979294	0.2013387	0.2027055	0.2307404	0.2181366
2022-05-09T02:00	0.1886765	0.1866433	0.1912422	0.199321	0.193907	0.1828813	0.1946469	0.2043516	0.2171264	0.1940712	0.1984537	0.2162514	0.174508	0.2320705	0.2351009	0.2337103	0.2295662	0.1871464	0.1833235	0.1909586	0.2015605	0.253818	0.1849178	0.1982863	0.2512627	0.2298044	0.2540089	0.2522269	0.1982723	0.2011787	0.199335	0.2012635	0.2166583	0.1846556	0.2607149	0.1870934	0.2337103	0.1807233	0.2617466	0.171392	0.2532982	0.1791993	0.1900429	0.1812124	0.1848784	0.1863393	0.2167941	0.2030373
2022-05-09T03:00	0.1866263	0.1846331	0.189121	0.1969773	0.1916994	0.1809739	0.1924204	0.2018565	0.2142768	0.191876	0.1961304	0.2134392	0.1728158	0.2287907	0.2317279	0.2303829	0.2263577	0.1851197	0.1814003	0.1888394	0.1991578	0.2498873	0.1829582	0.1959642	0.2474106	0.2265937	0.2500761	0.2483304	0.1959504	0.1987789	0.1969773	0.1988631	0.2138128	0.1826978	0.2565698	0.1850802	0.2303829	0.178868	0.2575724	0.1697909	0.2493731	0.1773788	0.1879434	0.1793412	0.1829191	0.1843443	0.2139474	0.2005809
2022-05-09T04:00	0.2015458	0.1991587	0.2045432	0.2140015	0.2076541	0.1947677	0.2085165	0.2199256	0.2349926	0.2078471	0.2129824	0.2339682	0.1850317	0.2527228	0.2563285	0.254671	0.2497378	0.199746	0.1952732	0.2042066	0.2166373	0.2786994	0.1971366	0.2127852	0.2756358	0.2500174	0.2789304	0.2767621	0.21277	0.2161909	0.2140167	0.2162986	0.2344304	0.196825	0.2869636	0.1996886	0.254671	0.1922437	0.2881899	0.1814174	0.2780651	0.1904762	0.2031269	0.1928129	0.1970941	0.1988014	0.2345956	0.2183691
2022-05-09T05:00	0.2231801	0.2214675	0.2253051	0.2319853	0.2275127	0.2183111	0.2281284	0.2361003	0.2464623	0.2276584	0.2312783	0.2457684	0.2112365	0.25838	0.2607615	0.2596684	0.2563951	0.2218945	0.2186859	0.2250646	0.2338192	0.275385	0.2200335	0.2311306	0.2733994	0.2565749	0.2755383	0.2741425	0.2311142	0.233521	0.2319853	0.2335872	0.2460805	0.2197979	0.2806967	0.2218471	0.2596684	0.2164921	0.2814768	0.2085838	0.274983	0.2152099	0.2242963	0.2169107	0.2199864	0.2212148	0.2461845	0.2350322
2022-05-09T06:00	0.2018056	0.2000186	0.20407	0.2111478	0.2064008	0.1966827	0.2070605	0.2155342	0.2266074	0.2065472	0.2103872	0.2258454	0.1892477	0.2394281	0.2420103	0.2408335	0.2372837	0.2004462	0.1970759	0.2038093	0.2130975	0.2578831	0.1984859	0.2102384	0.2557175	0.2374825	0.2580435	0.2565144	0.2102235	0.2127665	0.2111478	0.2128417	0.2261943	0.1982455	0.2636769	0.2004034	0.2408335	0.1947689	0.2645321	0.1864589	0.2574202	0.19341	0.2029999	0.1952005	0.1984434	0.1997482	0.2263214	0.2143809
2022-05-09T07:00	0.1919576	0.1898469	0.1946251	0.2030107	0.1973811	0.1859378	0.1981628	0.2082404	0.2215446	0.1975623	0.2021125	0.2206359	0.1772521	0.2371117	0.2402587	0.2388207	0.2345035	0.1903591	0.1863877	0.1943226	0.205351	0.259801	0.1880502	0.2019418	0.2571498	0.2347469	0.2600141	0.2581368	0.2019276	0.2049473	0.203025	0.2050482	0.2210514	0.18777	0.2670068	0.1903051	0.2388207	0.1836893	0.2680817	0.1740215	0.2592511	0.1821129	0.1933626	0.1842	0.1880101	0.189524	0.22119	0.2068711
2022-05-09T08:00	0.2379797	0.2363847	0.239991	0.2462192	0.2420514	0.2334216	0.2426332	0.2500806	0.2597047	0.2421882	0.2455606	0.2590507	0.2267694	0.2707276	0.272924	0.2719185	0.2689029	0.2367867	0.2337695	0.2397705	0.2479424	0.2863759	0.2350322	0.2454395	0.2845571	0.2690718	0.2865147	0.2852281	0.2454222	0.2476632	0.2462366	0.2477155	0.2593412	0.2348158	0.2912293	0.2367365	0.2719185	0.2317221	0.2919545	0.2242484	0.2859995	0.2305078	0.2390426	0.2321006	0.2349989	0.2361505	0.2594502	0.2490621
2022-05-09T09:00	0.2529816	0.2511051	0.2553221	0.2626069	0.2577181	0.2476526	0.2583933	0.2671254	0.2784304	0.2578822	0.2618296	0.2776703	0.2398962	0.2914325	0.294043	0.2928372	0.289266	0.2515686	0.2480576	0.2550511	0.2646337	0.3099503	0.2495241	0.2616817	0.3077907	0.2894679	0.3101005	0.3086017	0.2616633	0.264298	0.2626254	0.2643726	0.2780209	0.2492939	0.3157238	0.2515329	0.2928372	0.2456712	0.316575	0.2369862	0.3095002	0.2442595	0.2542215	0.2461084	0.2494887	0.250838	0.2781378	0.2659425
2022-05-09T10:00	0.2521928	0.2509568	0.2537543	0.2585985	0.2553601	0.2486231	0.2558077	0.2615624	0.2689441	0.2554675	0.2580744	0.2684575	0.2433949	0.2773352	0.2789944	0.2782409	0.2759528	0.2512565	0.2489028	0.2535764	0.2599222	0.2890947	0.2498841	0.2579841	0.2877403	0.2760869	0.2891945	0.2882376	0.257966	0.2597042	0.2585985	0.2597587	0.268682	0.2497261	0.2927274	0.2512212	0.2782409	0.2472981	0.2932525	0.2414126	0.2888154	0.2463432	0.2530257	0.2475939	0.2498665	0.2507631	0.2687569	0.2607958
2022-05-09T11:00	0.2622335	0.2608705	0.2639368	0.2691999	0.2656686	0.2583453	0.2661545	0.2724479	0.2804941	0.2657806	0.2686337	0.279946	0.252662	0.2896547	0.2914736	0.2906437	0.2881466	0.2612014	0.2586552	0.2637326	0.2706582	0.302516	0.259715	0.2685394	0.3010324	0.2882871	0.3026207	0.3015958	0.2685205	0.2704115	0.2691999	0.2704684	0.2802003	0.2595503	0.3064966	0.261183	0.2906437	0.2568913	0.3070691	0.2505084	0.302202	0.2558598	0.263121	0.2572179	0.2596967	0.2606684	0.2802982	0.2715898
2022-05-09T12:00	0.3021664	0.3017053	0.3027121	0.3044389	0.3033008	0.3008686	0.3034481	0.3054961	0.3080893	0.3033218	0.3042701	0.3079186	0.2989518	0.3109598	0.3115195	0.3112611	0.3104869	0.3018101	0.300973	0.3026491	0.3049248	0.3149181	0.3013285	0.3042279	0.3144616	0.3105299	0.3149398	0.3146354	0.3042279	0.3048403	0.3044389	0.3048614	0.3079826	0.3012658	0.3161164	0.3018101	0.3112611	0.3003675	0.316291	0.2982254	0.3148093	0.3000339	0.3024601	0.3004927	0.3013076	0.3016425	0.3080039	0.3052209
2022-05-09T13:00	0.2288583	0.226092	0.23233	0.2433268	0.2359459	0.2210018	0.23696	0.2502047	0.2677248	0.2361909	0.2421551	0.266541	0.2097069	0.2883744	0.2925698	0.2906419	0.2849059	0.226769	0.2215881	0.2319438	0.2463967	0.3186544	0.22376	0.2419214	0.3150778	0.2852337	0.318931	0.3164069	0.2419047	0.2458714	0.2433436	0.24599	0.2670868	0.2233863	0.3283087	0.2267059	0.2906419	0.2180757	0.3297306	0.2055214	0.3179108	0.216013	0.2306924	0.2187314	0.2236976	0.2256835	0.2672689	0.2484053
2022-05-09T14:00	0.2303086	0.227195	0.2342534	0.2467192	0.2383401	0.2214646	0.239479	0.2545352	0.274589	0.2386037	0.245364	0.2732113	0.2087964	0.2983809	0.303233	0.3010006	0.29437	0.2279541	0.2221293	0.2337996	0.2501875	0.3336078	0.2245558	0.2451107	0.3294239	0.2947471	0.333918	0.3309819	0.2450769	0.2496036	0.2467192	0.2497409	0.2738436	0.2241498	0.3448877	0.2278907	0.3010208	0.2181823	0.3465785	0.2041092	0.3327232	0.215862	0.2323944	0.2189147	0.2244933	0.2267375	0.274067	0.2524831
