time	hru_rh(1)	hru_rh(2)	hru_rh(3)	hru_rh(4)	hru_rh(5)	hru_rh(6)	hru_rh(7)	hru_rh(8)	hru_rh(9)	hru_rh(10)	hru_rh(11)	hru_rh(12)	hru_rh(13)	hru_rh(14)	hru_rh(15)	hru_rh(16)	hru_rh(17)	hru_rh(18)	hru_rh(19)	hru_rh(20)	hru_rh(21)	hru_rh(22)	hru_rh(23)	hru_rh(24)	hru_rh(25)	hru_rh(26)	hru_rh(27)	hru_rh(28)	hru_rh(29)	hru_rh(30)	hru_rh(31)	hru_rh(32)	hru_rh(33)	hru_rh(34)	hru_rh(35)	hru_rh(36)	hru_rh(37)	hru_rh(38)	hru_rh(39)	hru_rh(40)	hru_rh(41)	hru_rh(42)	hru_rh(43)	hru_rh(44)	hru_rh(45)	hru_rh(46)	hru_rh(47)	hru_rh(48)
units	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)
2022-03-04T06:00	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4	56.4
2022-03-04T07:00	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2
2022-03-04T08:00	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1
2022-03-04T09:00	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4	48.4
2022-03-04T10:00	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8	49.8
2022-03-04T11:00	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9	46.9
2022-03-04T12:00	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9	45.9
2022-03-04T13:00	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4	42.4
2022-03-04T14:00	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1	46.1
2022-03-04T15:00	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6
2022-03-04T16:00	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7	33.7
2022-03-04T17:00	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7
2022-03-04T18:00	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7	48.7
2022-03-04T19:00	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5	49.5
2022-03-04T20:00	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1	48.1
2022-03-04T21:00	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4	46.4
2022-03-04T22:00	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.8
2022-03-04T23:00	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4	54.4
2022-03-05T00:00	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1	55.1
2022-03-05T01:00	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7	53.7
2022-03-05T02:00	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9
2022-03-05T03:00	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51
2022-03-05T04:00	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53
2022-03-05T05:00	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6	54.6
2022-03-05T06:00	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6	85.6
2022-03-05T07:00	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4	55.4
2022-03-05T08:00	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9	55.9
2022-03-05T09:00	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56
2022-03-05T10:00	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7
2022-03-05T11:00	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5	55.5
2022-03-05T12:00	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5
2022-03-05T13:00	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53
2022-03-05T14:00	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9
2022-03-05T15:00	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4	51.4
2022-03-05T16:00	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4	47.4
2022-03-05T17:00	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7	43.7
2022-03-05T18:00	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5	44.5
2022-03-05T19:00	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8	47.8
2022-03-05T20:00	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46
2022-03-05T21:00	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1	43.1
2022-03-05T22:00	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3
2022-03-05T23:00	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7	42.7
2022-03-06T00:00	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9	62.9
2022-03-06T01:00	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3
2022-03-06T02:00	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5	45.5
2022-03-06T03:00	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1	69.1
2022-03-06T04:00	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9	43.9
2022-03-06T05:00	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5	72.5
2022-03-06T06:00	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5
2022-03-06T07:00	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1	58.1
2022-03-06T08:00	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47
2022-03-06T09:00	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2	52.2
2022-03-06T10:00	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4	44.4
2022-03-06T11:00	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68
2022-03-06T12:00	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2
2022-03-06T13:00	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8	37.8
2022-03-06T14:00	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7	38.7
2022-03-06T15:00	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2	39.2
2022-03-06T16:00	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3	40.3
2022-03-06T17:00	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6	49.6
2022-03-06T18:00	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6
2022-03-06T19:00	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7	50.7
2022-03-06T20:00	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2	56.2
2022-03-06T21:00	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6	55.6
2022-03-06T22:00	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8	62.8
2022-03-06T23:00	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5	54.5
2022-03-07T00:00	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3	45.3
2022-03-07T01:00	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9	39.9
2022-03-07T02:00	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2	32.2
