time	Albedo(1)	Albedo(2)	Albedo(3)	Albedo(4)	Albedo(5)	Albedo(6)	Albedo(7)	Albedo(8)	Albedo(9)	Albedo(10)	Albedo(11)	Albedo(12)	Albedo(13)	Albedo(14)	Albedo(15)	Albedo(16)	Albedo(17)	Albedo(18)	Albedo(19)	Albedo(20)	Albedo(21)	Albedo(22)	Albedo(23)	Albedo(24)	Albedo(25)	Albedo(26)	Albedo(27)	Albedo(28)	Albedo(29)	Albedo(30)	Albedo(31)	Albedo(32)	Albedo(33)	Albedo(34)	Albedo(35)	Albedo(36)	Albedo(37)	Albedo(38)	Albedo(39)	Albedo(40)	Albedo(41)	Albedo(42)	Albedo(43)	Albedo(44)	Albedo(45)	Albedo(46)	Albedo(47)	Albedo(48)
units	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()
2022-05-02T15:00	0.8668416	0.8670976	0.8636523	0.83728	0.8385765	0.8690439	0.8382525	0.837143	0.7962777	0.8385685	0.8374994	0.805914	0.8710792	0.7927621	0.7926036	0.792678	0.7924497	0.8669972	0.868965	0.8636811	0.8372189	0.7817598	0.8683825	0.8375037	0.7859052	0.7924311	0.7817477	0.7844948	0.8375002	0.837228	0.8372774	0.837223	0.7963052	0.8684307	0.7777895	0.8669834	0.792675	0.870299	0.7771288	0.8720105	0.7819087	0.8704381	0.8645029	0.8694357	0.8684005	0.8676587	0.796287	0.8371779
2022-05-02T16:00	0.8665083	0.8667643	0.863319	0.8369467	0.8382432	0.8687106	0.8379192	0.8368097	0.7952988	0.8382352	0.837166	0.8055807	0.8707458	0.7918007	0.791643	0.791717	0.7914898	0.8666639	0.8686317	0.8633478	0.8368855	0.7808533	0.8680491	0.8371704	0.784978	0.7914714	0.7808412	0.7835746	0.8371669	0.8368947	0.8369441	0.8368897	0.7953261	0.8680974	0.7769028	0.86665	0.791714	0.8699657	0.7762453	0.8716772	0.7810015	0.8701047	0.8641695	0.8691024	0.8680671	0.8673253	0.795308	0.8368446
2022-05-02T17:00	0.866175	0.8664309	0.8629857	0.8366134	0.8379098	0.8683772	0.8375859	0.8364763	0.7943248	0.8379018	0.8368327	0.8052474	0.8704125	0.7908441	0.7906872	0.7907608	0.7905348	0.8663305	0.8682984	0.8630144	0.8365522	0.7799513	0.8677158	0.836837	0.7840554	0.7905164	0.7799393	0.782659	0.8368335	0.8365614	0.8366108	0.8365563	0.7943519	0.867764	0.7760205	0.8663167	0.7907578	0.8696323	0.7753663	0.8713438	0.7800987	0.8697714	0.8638362	0.8687691	0.8677338	0.866992	0.7943339	0.8365113
2022-05-02T18:00	0.8658416	0.8660976	0.8626523	0.83628	0.8375765	0.8680439	0.8372525	0.836143	0.7933556	0.8375685	0.8364994	0.804914	0.8700792	0.7898922	0.7897361	0.7898094	0.3	0.8659972	0.867965	0.8626811	0.8362189	0.7790538	0.8673825	0.8365037	0.7831374	0.7895662	0.7790418	0.781748	0.8365002	0.836228	0.8362774	0.836223	0.7933826	0.8674307	0.7751426	0.8659834	0.7898064	0.869299	0.7744917	0.8710105	0.7792005	0.8694381	0.8635029	0.8684357	0.8674005	0.8666587	0.7933646	0.8361779
2022-05-02T19:00	0.8655083	0.8657643	0.862319	0.8359467	0.8372432	0.8677106	0.8369192	0.8358097	0.7923912	0.8372352	0.836166	0.8045807	0.8697458	0.7889451	0.7887898	0.7888627	0.3	0.8656639	0.8676317	0.8623478	0.8358855	0.7781607	0.8670491	0.8361704	0.782224	0.7886208	0.7781489	0.7808416	0.8361669	0.8358947	0.8359441	0.8358897	0.7924181	0.8670974	0.7742691	0.86565	0.7888597	0.8689657	0.7736214	0.8706772	0.7783067	0.8691047	0.8631695	0.8681024	0.8670671	0.8663253	0.7924002	0.8358446
2022-05-02T20:00	0.865175	0.8654309	0.8619857	0.8356134	0.8369098	0.8673772	0.8365859	0.8354763	0.7914316	0.8369018	0.8358327	0.8042474	0.8694125	0.7880028	0.7878482	0.7879207	0.3	0.8653305	0.8672984	0.8620144	0.8355522	0.7772722	0.8667158	0.835837	0.7813152	0.3	0.7772603	0.7799396	0.8358335	0.8355614	0.8356108	0.8355563	0.7914584	0.866764	0.7733999	0.8653167	0.7879178	0.8686323	0.7727554	0.8703438	0.7774174	0.8687714	0.8628362	0.8677691	0.8667338	0.865992	0.7914406	0.8355113
2022-05-02T21:00	0.8648416	0.8650976	0.8616523	0.83528	0.8365765	0.8670439	0.8362525	0.835143	0.7904769	0.8365685	0.8354994	0.803914	0.8690792	0.7870651	0.7869113	0.7869835	0.3	0.8649972	0.866965	0.8616811	0.8352189	0.776388	0.8663825	0.8355037	0.7804109	0.3	0.7763763	0.7790421	0.8355002	0.835228	0.8352774	0.835223	0.7905035	0.8664307	0.7725351	0.8649834	0.7869806	0.868299	0.7718938	0.8700105	0.7765325	0.8684381	0.8625029	0.8674357	0.8664005	0.8656587	0.7904858	0.8351779
2022-05-02T22:00	0.8645083	0.8647643	0.861319	0.8349467	0.8362432	0.8667106	0.8359192	0.8348097	0.7895269	0.8362352	0.835166	0.8035807	0.8687458	0.7861321	0.7859791	0.7860509	0.3	0.8646639	0.8666317	0.8613478	0.8348855	0.7755083	0.8660491	0.8351704	0.7795111	0.3	0.7754966	0.7781492	0.8351669	0.8348947	0.8349441	0.8348897	0.7895533	0.8660974	0.7716745	0.86465	0.786048	0.8679657	0.7710365	0.8696772	0.7756521	0.8681047	0.8621695	0.8671024	0.8660671	0.8653253	0.7895358	0.8348446
2022-05-02T23:00	0.864175	0.8644309	0.8609857	0.8346134	0.8359098	0.8663772	0.8355859	0.8344763	0.7885816	0.8359018	0.8348327	0.8032474	0.8684125	0.7852038	0.7850515	0.785123	0.3	0.8643305	0.8662984	0.8610144	0.8345522	0.7746329	0.8657158	0.834837	0.7786158	0.3	0.7746213	0.7772607	0.8348335	0.8345614	0.8346108	0.8345563	0.7886079	0.865764	0.7708183	0.8643167	0.7851201	0.8676323	0.7701834	0.8693438	0.774776	0.8677714	0.8618362	0.8667691	0.8657338	0.864992	0.7885904	0.8345113
2022-05-03T00:00	0.8638416	0.8640976	0.8606523	0.83428	0.8355765	0.8660439	0.8352525	0.834143	0.787641	0.8355685	0.8344994	0.802914	0.8680792	0.7842801	0.7841286	0.7841997	0.3	0.8639972	0.865965	0.8606811	0.8342189	0.7737619	0.8653825	0.8345037	0.7777249	0.3	0.7737504	0.7763766	0.8345002	0.834228	0.8342774	0.834223	0.7876672	0.8654307	0.7699664	0.8639834	0.7841968	0.867299	0.7693346	0.8690105	0.7739043	0.8674381	0.8615029	0.8664357	0.8654005	0.8646587	0.7876499	0.8341779
2022-05-03T01:00	0.8635083	0.8637643	0.860319	0.8339467	0.8352432	0.8657106	0.8349192	0.8338097	0.7867052	0.8352352	0.834166	0.8025807	0.8677458	0.783361	0.7832102	0.783281	0.3	0.8636639	0.8656317	0.8603478	0.8338855	0.7728953	0.8650491	0.8341704	0.7768385	0.3	0.7728838	0.7754969	0.8341669	0.8338947	0.8339441	0.8338897	0.7867313	0.8650974	0.7691186	0.86365	0.7832781	0.8669657	0.7684901	0.8686772	0.7730369	0.8671047	0.8611695	0.8661024	0.8650671	0.8643253	0.7867139	0.8338446
2022-05-03T02:00	0.862194	0.8624487	0.8590207	0.8327799	0.8340699	0.8643853	0.8337475	0.8326435	0.785774	0.8340619	0.8329981	0.8015703	0.8664105	0.7824464	0.7822965	0.7823668	0.3	0.8623488	0.8643069	0.8590493	0.832719	0.772033	0.8637272	0.8330024	0.7759565	0.3	0.7720215	0.7746216	0.8329989	0.8327281	0.8327773	0.8327232	0.7857999	0.8637752	0.7682752	0.8623351	0.782364	0.8656342	0.7676497	0.8673371	0.7721739	0.8657725	0.8598669	0.8647752	0.8637451	0.863007	0.7857827	0.8326783
2022-05-03T03:00	0.8608863	0.8611398	0.8577288	0.8316189	0.8329024	0.8630667	0.8325817	0.8314832	0.7848474	0.8328945	0.8318361	0.800565	0.8650817	0.7815365	0.7813873	0.7814573	0.3	0.8610404	0.8629886	0.8577572	0.8315583	0.771175	0.8624118	0.8318403	0.7750789	0.3	0.7711636	0.7737507	0.8318369	0.8315674	0.8316163	0.8315624	0.7848732	0.8624596	0.7674359	0.8610267	0.7814544	0.8643093	0.7668136	0.8660038	0.7713152	0.864447	0.8585708	0.8634546	0.8624297	0.8616952	0.7848561	0.8315178
2022-05-03T04:00	0.8595852	0.8598373	0.8564434	0.8304637	0.8317408	0.8617546	0.8314217	0.8303287	0.7839255	0.831733	0.8306798	0.7995647	0.8637596	0.7806311	0.7804826	0.7805523	0.3	0.8597384	0.861677	0.8564717	0.8304034	0.7703212	0.8611031	0.830684	0.7742057	0.3	0.7703099	0.7728841	0.8306806	0.8304125	0.8304611	0.8304075	0.7839512	0.8611506	0.7666008	0.8597248	0.7805494	0.8629911	0.7659816	0.8646771	0.7704608	0.863128	0.8572812	0.8621406	0.8611208	0.86039	0.7839341	0.8303631
2022-05-03T05:00	0.8582905	0.8585414	0.8551643	0.8293142	0.830585	0.8604491	0.8302675	0.8291799	0.7830082	0.8305772	0.8295292	0.7985693	0.8624441	0.7797302	0.7795824	0.7796518	0.3	0.858443	0.8603718	0.8551925	0.8292543	0.7694717	0.8598008	0.8295335	0.7733369	0.3	0.7694604	0.7720218	0.82953	0.8292633	0.8293117	0.8292584	0.7830337	0.8598481	0.7657699	0.8584294	0.7796489	0.8616794	0.7651538	0.863357	0.7696106	0.8618157	0.855998	0.8608332	0.8598184	0.8590913	0.7830168	0.8292142
2022-05-03T06:00	0.8570022	0.8572519	0.8538917	0.8281705	0.829435	0.8591501	0.829119	0.8280369	0.7820954	0.8294272	0.8283845	0.797579	0.8611352	0.7788338	0.7786868	0.7787557	0.3	0.857154	0.8590732	0.8539197	0.8281109	0.7686265	0.858505	0.8283887	0.7724724	0.3	0.7686153	0.7711638	0.8283853	0.8281198	0.828168	0.8281149	0.7821208	0.8585521	0.7649431	0.8571405	0.7787529	0.8603743	0.7643301	0.8620435	0.7687646	0.8605099	0.8547212	0.8595323	0.8585226	0.8577991	0.782104	0.828071
2022-05-03T07:00	0.8557204	0.8559688	0.8526254	0.8270325	0.8282907	0.8578576	0.8279763	0.8268995	0.7811872	0.8282829	0.8272454	0.7965935	0.8598328	0.7779418	0.7777956	0.7778642	0.3	0.8558714	0.8577811	0.8526533	0.8269732	0.7677855	0.8572157	0.8272496	0.7716121	0.3	0.7677743	0.7703102	0.8272462	0.8269821	0.82703	0.8269772	0.7812125	0.8572626	0.7641204	0.855858	0.7778614	0.8590756	0.7635105	0.8607366	0.7679229	0.8592106	0.8534508	0.8582379	0.8572332	0.8565133	0.7811957	0.8269334
2022-05-03T08:00	0.854445	0.8546922	0.8513654	0.8259002	0.8271521	0.8565716	0.8268393	0.8257679	0.7802835	0.8271444	0.826112	0.795613	0.8585368	0.7770543	0.7769088	0.7769771	0.3	0.8545953	0.8564954	0.8513932	0.8258411	0.7669486	0.8559329	0.8261162	0.7707562	0.3	0.7669375	0.7694607	0.8261128	0.82585	0.8258977	0.8258451	0.7803087	0.8559795	0.7633019	0.8545819	0.7769743	0.8577835	0.7626949	0.8594361	0.7670854	0.8579178	0.8521867	0.8569499	0.8559503	0.855234	0.780292	0.8258016
2022-05-03T09:00	0.853176	0.8534219	0.8501118	0.8247735	0.8260191	0.8552919	0.8257079	0.8246419	0.7793844	0.8260115	0.8249843	0.7946374	0.8572474	0.7761713	0.7760265	0.7760944	0.3	0.8533255	0.8552161	0.8501394	0.8247147	0.766116	0.8546564	0.8249884	0.7699046	0.3	0.7661049	0.7686155	0.824985	0.8247236	0.824771	0.8247187	0.7794094	0.8547028	0.7624874	0.8533122	0.7760917	0.8564978	0.7618835	0.8581422	0.7662521	0.8566314	0.8509289	0.8556684	0.8546737	0.853961	0.7793928	0.8246754
2022-05-03T10:00	0.8519133	0.852158	0.8488643	0.8236524	0.8248919	0.8540186	0.8245822	0.8235214	0.7784897	0.8248842	0.8238621	0.7936666	0.8559644	0.7752926	0.7751485	0.7752161	0.3	0.852062	0.8539432	0.8488918	0.823594	0.7652875	0.8533863	0.8238663	0.7690572	0.3	0.7652765	0.7677746	0.8238629	0.8236027	0.82365	0.8235979	0.7785146	0.8534324	0.761677	0.8520488	0.7752134	0.8552185	0.7610761	0.8568547	0.7654229	0.8553514	0.8496774	0.8543932	0.8534035	0.8526943	0.7784981	0.8235548
2022-05-03T11:00	0.8506568	0.8509003	0.8476231	0.822537	0.8237702	0.8527517	0.8234621	0.8224066	0.7775995	0.8237626	0.8227456	0.7927007	0.8546877	0.7744183	0.774275	0.7743422	0.3	0.8508048	0.8526767	0.8476504	0.8224788	0.7644631	0.8521225	0.8227498	0.768214	0.3	0.7644521	0.7669378	0.8227464	0.8224875	0.8225345	0.8224827	0.7776243	0.8521684	0.7608706	0.8507917	0.7743395	0.8539456	0.7602727	0.8555736	0.7645978	0.8540779	0.8484321	0.8531244	0.8521397	0.851434	0.7776078	0.8224399
2022-05-03T12:00	0.8494067	0.849649	0.8463881	0.8214271	0.8226542	0.8514911	0.8223475	0.8212974	0.7767137	0.8226466	0.8216347	0.7917396	0.8534175	0.7735484	0.7734058	0.7734727	0.3	0.8495539	0.8514165	0.8464153	0.8213692	0.7636428	0.8508651	0.8216388	0.767375	0.3	0.7636319	0.7661052	0.8216355	0.8213779	0.8214246	0.8213731	0.7767384	0.8509107	0.7600683	0.8495408	0.77347	0.852679	0.7594734	0.854299	0.7637769	0.8528107	0.8471931	0.851862	0.8508821	0.85018	0.776722	0.8213304
2022-05-03T13:00	0.8481628	0.8484038	0.8451592	0.8203227	0.8215437	0.8502368	0.8212386	0.8201936	0.7758323	0.8215361	0.8205293	0.7907833	0.8521535	0.7726829	0.7725409	0.7726075	0.3	0.8483093	0.8501625	0.8451863	0.8202651	0.7628267	0.8496139	0.8205334	0.7665402	0.3	0.7628158	0.7652767	0.82053	0.8202737	0.8203203	0.820269	0.7758569	0.8496593	0.7592699	0.8482963	0.7726048	0.8514188	0.758678	0.8530306	0.7629601	0.8515498	0.8459602	0.8506058	0.8496308	0.8489322	0.7758406	0.8202265
2022-05-03T14:00	0.846925	0.8471649	0.8439365	0.8192238	0.8204387	0.8489887	0.8201351	0.8190954	0.7749553	0.8204312	0.8194294	0.7898318	0.8508959	0.3	0.7716804	0.7717466	0.3	0.8470708	0.8489148	0.8439634	0.8191665	0.7620146	0.8483689	0.8194334	0.7657096	0.3	0.7620038	0.7644524	0.8194301	0.8191751	0.8192214	0.8191704	0.7749798	0.8484141	0.7584756	0.8470579	0.7717439	0.8501648	0.7578866	0.8517686	0.7621473	0.8502951	0.8447335	0.8493559	0.8483858	0.8476907	0.7749636	0.8191282
2022-05-03T15:00	0.8456935	0.8459322	0.8427198	0.8181304	0.8193393	0.8477469	0.8190372	0.8180027	0.7740827	0.8193318	0.818335	0.788885	0.8496446	0.3	0.7708241	0.77089	0.3	0.8458386	0.8476734	0.8427466	0.8180734	0.7612065	0.8471302	0.818339	0.7648831	0.3	0.7611958	0.7636322	0.8183357	0.818082	0.818128	0.8180773	0.7741071	0.8471752	0.7576852	0.8458257	0.7708874	0.8489171	0.7570991	0.8505129	0.7613386	0.8490468	0.8435129	0.8481122	0.847147	0.8464553	0.7740909	0.8180353
2022-05-03T16:00	0.8444681	0.8447056	0.8415093	0.8170425	0.8182453	0.8465112	0.8179448	0.8169154	0.3	0.8182379	0.817246	0.7879429	0.8483995	0.3	0.3	0.3	0.3	0.8446124	0.8464381	0.8415359	0.8169858	0.7604025	0.8458976	0.81725	0.7640608	0.3	0.7603918	0.7628161	0.8172468	0.8169943	0.8170401	0.8169896	0.3	0.8459424	0.7568987	0.8445996	0.3	0.8476757	0.7563156	0.8492635	0.7605339	0.8478047	0.8422983	0.8468748	0.8459143	0.8452261	0.3	0.8169478
2022-05-03T17:00	0.8432488	0.8434851	0.8403047	0.81596	0.8171568	0.8452818	0.8168578	0.8158335	0.3	0.8171494	0.8161625	0.3	0.8471606	0.3	0.3	0.3	0.3	0.8433924	0.845209	0.8403313	0.8159036	0.7596025	0.8446712	0.8161665	0.7632425	0.3	0.7595918	0.762004	0.8161633	0.815912	0.8159576	0.8159074	0.3	0.8447157	0.7561162	0.8433797	0.3	0.8464404	0.755536	0.8480203	0.7597332	0.8465687	0.8410899	0.8456435	0.8446878	0.844003	0.3	0.8158658
2022-05-03T18:00	0.8420356	0.8422707	0.8391062	0.8148829	0.8160737	0.8440584	0.8157762	0.814757	0.3	0.8160664	0.8150844	0.3	0.8459279	0.3	0.3	0.3	0.3	0.8421785	0.843986	0.8391326	0.8148267	0.7588064	0.8434509	0.8150884	0.7624283	0.3	0.7587959	0.761196	0.8150851	0.8148351	0.8148805	0.8148305	0.3	0.8434952	0.7553375	0.8421658	0.3	0.8452112	0.7547602	0.8467833	0.7589366	0.845339	0.8398874	0.8444183	0.8434674	0.8427861	0.3	0.8147891
2022-05-03T19:00	0.8408284	0.8410624	0.8379137	0.8138112	0.8149961	0.8428412	0.8147	0.8136859	0.3	0.8149888	0.8140117	0.3	0.8447013	0.3	0.3	0.3	0.3	0.8409706	0.8427691	0.8379399	0.8137553	0.7580144	0.8422367	0.8140156	0.7616182	0.3	0.7580039	0.7603921	0.8140124	0.8137637	0.8138088	0.8137591	0.3	0.8422808	0.7545628	0.840958	0.3	0.8439883	0.7539883	0.8455524	0.7581439	0.8441153	0.838691	0.8431993	0.8422531	0.8415752	0.3	0.8137179
2022-05-03T20:00	0.8396273	0.8398601	0.8367271	0.8127448	0.8139238	0.84163	0.8136292	0.8126202	0.3	0.8139165	0.8129443	0.3	0.8434808	0.3	0.3	0.3	0.3	0.8397688	0.8415583	0.8367532	0.8126892	0.7572263	0.8410285	0.8129482	0.7608122	0.3	0.7572158	0.3	0.812945	0.8126975	0.8127424	0.8126929	0.3	0.8410724	0.7537919	0.8397562	0.3	0.8427714	0.3	0.8443277	0.3	0.8428978	0.8375005	0.8419863	0.8410449	0.8403703	0.3	0.8126519
2022-05-03T21:00	0.8384322	0.8386638	0.8355464	0.8116837	0.8128568	0.8404249	0.8125637	0.8115597	0.3	0.8128496	0.8118822	0.3	0.8422665	0.3	0.3	0.3	0.3	0.8385729	0.8403535	0.8355724	0.8116284	0.7564421	0.8398264	0.8118861	0.7600101	0.3	0.7564317	0.3	0.8118829	0.8116367	0.8116814	0.8116321	0.3	0.83987	0.7530249	0.8385604	0.3	0.8415605	0.3	0.8431092	0.3	0.8416863	0.836316	0.8407794	0.8398427	0.8391714	0.3	0.8115913
2022-05-03T22:00	0.837243	0.8374734	0.8343716	0.8106279	0.8117952	0.8392257	0.8115035	0.8105046	0.3	0.811788	0.8108254	0.3	0.8410582	0.3	0.3	0.3	0.3	0.8373831	0.8391547	0.8343975	0.8105729	0.7556619	0.8386302	0.8108293	0.759212	0.3	0.7556515	0.3	0.8108262	0.8105811	0.8106256	0.8105766	0.3	0.8386737	0.7522617	0.8373706	0.3	0.8403557	0.3	0.8418966	0.3	0.8404809	0.8351373	0.8395785	0.8386464	0.8379786	0.3	0.810536
2022-05-03T23:00	0.8360597	0.836289	0.8332027	0.8095774	0.8107388	0.8380326	0.8104486	0.8094547	0.3	0.8107317	0.8097739	0.3	0.8398559	0.3	0.3	0.3	0.3	0.8361991	0.8379619	0.8332284	0.8095226	0.7548855	0.8374401	0.8097778	0.758418	0.3	0.7548752	0.3	0.8097747	0.8095308	0.8095751	0.8095264	0.3	0.8374833	0.7515023	0.8361867	0.3	0.839157	0.3	0.8406902	0.3	0.8392815	0.8339646	0.8383836	0.8374562	0.8367916	0.3	0.809486
2022-05-04T00:00	0.8348824	0.8351105	0.8320396	0.8085322	0.8096878	0.8368454	0.809399	0.80841	0.3	0.8096807	0.8087277	0.3	0.8386596	0.3	0.3	0.3	0.3	0.8350211	0.8367751	0.8320652	0.8084776	0.754113	0.8362558	0.8087315	0.7576279	0.3	0.7541027	0.3	0.8087284	0.8084858	0.8085299	0.8084813	0.3	0.8362988	0.7507466	0.8350087	0.3	0.8379642	0.3	0.8394897	0.3	0.8380881	0.8327977	0.8371947	0.8362719	0.8356106	0.3	0.8084412
2022-05-04T01:00	0.8337109	0.8339379	0.8308822	0.8074921	0.808642	0.8356641	0.8083546	0.8073706	0.3	0.8086349	0.8076867	0.3	0.8374693	0.3	0.3	0.3	0.3	0.8338489	0.8355942	0.8309077	0.8074379	0.7533444	0.8350775	0.8076905	0.7568417	0.3	0.7533342	0.3	0.8076874	0.807446	0.8074898	0.8074415	0.3	0.8351203	0.7499948	0.8338366	0.3	0.8367773	0.3	0.8382953	0.3	0.8369006	0.8316366	0.8360116	0.8350935	0.8344355	0.3	0.8074016
2022-05-04T02:00	0.8325453	0.8327711	0.8297307	0.8064572	0.8076014	0.8344887	0.8073155	0.8063363	0.3	0.8075943	0.8066508	0.3	0.8362849	0.3	0.3	0.3	0.3	0.8326826	0.8344191	0.8297561	0.8064033	0.7525796	0.833905	0.8066546	0.7560594	0.3	0.7525694	0.3	0.8066515	0.8064113	0.806455	0.8064069	0.3	0.8339476	0.7492467	0.8326703	0.3	0.8355964	0.3	0.8371068	0.3	0.8357191	0.8304813	0.8348345	0.8339209	0.8332663	0.3	0.8063671
2022-05-04T03:00	0.8313854	0.8316102	0.8285849	0.8054275	0.8065659	0.8333192	0.8062815	0.8053072	0.3	0.8065589	0.8056201	0.3	0.8351064	0.3	0.3	0.3	0.3	0.831522	0.83325	0.8286102	0.8053738	0.7518186	0.8327384	0.8056239	0.7552811	0.3	0.7518085	0.3	0.8056208	0.8053819	0.8054253	0.8053775	0.3	0.8327808	0.7485023	0.8315099	0.3	0.8344213	0.3	0.8359242	0.3	0.8345434	0.8293318	0.8336633	0.8327542	0.8321029	0.3	0.8053379
2022-05-04T04:00	0.8302314	0.830455	0.8274449	0.8044029	0.8055357	0.8321555	0.8052527	0.8042832	0.3	0.8055287	0.8045946	0.3	0.8339338	0.3	0.3	0.3	0.3	0.8303673	0.8320866	0.82747	0.8043495	0.7510614	0.8315776	0.8045984	0.7545066	0.3	0.7510513	0.3	0.8045953	0.8043575	0.8044007	0.8043531	0.3	0.8316198	0.7477616	0.8303552	0.3	0.8332522	0.3	0.8347475	0.3	0.8333736	0.828188	0.8324979	0.8315934	0.8309452	0.3	0.8043137
2022-05-04T05:00	0.8290831	0.8293056	0.8263105	0.8033835	0.8045106	0.8309977	0.804229	0.8032644	0.3	0.8045036	0.8035742	0.3	0.8327671	0.3	0.3	0.3	0.3	0.8292184	0.8309291	0.8263355	0.8033303	0.7503079	0.8304226	0.8035779	0.753736	0.3	0.7502979	0.3	0.8035749	0.8033383	0.8033812	0.8033339	0.3	0.8304646	0.7470247	0.8292063	0.3	0.8320888	0.3	0.8335767	0.3	0.8322097	0.8270499	0.8313383	0.8304383	0.8297934	0.3	0.8032947
2022-05-04T06:00	0.8279405	0.828162	0.8251817	0.8023691	0.8034906	0.8298456	0.8032104	0.8022506	0.3	0.8034837	0.8025588	0.3	0.8316061	0.3	0.3	0.3	0.3	0.8280751	0.8297773	0.8252066	0.8023162	0.7495583	0.8292734	0.8025626	0.7529693	0.3	0.7495483	0.3	0.8025596	0.8023241	0.8023669	0.8023198	0.3	0.8293151	0.7462914	0.8280632	0.3	0.8309313	0.3	0.8324117	0.3	0.8310515	0.8259175	0.8301845	0.829289	0.8286473	0.3	0.8022808
2022-05-04T07:00	0.8268037	0.827024	0.8240586	0.8013598	0.8024757	0.8286992	0.8021968	0.8012418	0.3	0.8024688	0.8015486	0.3	0.830451	0.3	0.3	0.3	0.3	0.8269376	0.8286313	0.8240834	0.8013071	0.7488124	0.8281299	0.8015523	0.7522063	0.3	0.7488024	0.3	0.8015493	0.801315	0.8013576	0.8013107	0.3	0.8281714	0.7455618	0.8269257	0.3	0.8297795	0.3	0.8312526	0.3	0.8298992	0.8247907	0.8290364	0.8281454	0.8275069	0.3	0.8012719
2022-05-04T08:00	0.8256725	0.8258917	0.8229412	0.8003555	0.8014658	0.8275586	0.8011884	0.8002381	0.3	0.801459	0.8005434	0.3	0.8293016	0.3	0.3	0.3	0.3	0.8258057	0.827491	0.8229658	0.8003031	0.7480702	0.8269921	0.8005471	0.7514472	0.3	0.7480603	0.3	0.800544	0.800311	0.8003533	0.8003067	0.3	0.8270334	0.7448358	0.8257939	0.3	0.8286335	0.3	0.8300992	0.3	0.8287525	0.8236695	0.8278941	0.8270075	0.8263722	0.3	0.8002681
2022-05-04T09:00	0.824547	0.8247651	0.8218292	0.7993562	0.800461	0.8264236	0.8001849	0.7992395	0.3	0.8004542	0.7995431	0.3	0.828158	0.3	0.3	0.3	0.3	0.8246795	0.8263564	0.8218537	0.7993041	0.7473316	0.82586	0.7995468	0.7506918	0.3	0.7473218	0.3	0.7995438	0.7993119	0.799354	0.7993076	0.3	0.8259011	0.7441134	0.8246677	0.3	0.8274931	0.3	0.8289516	0.3	0.8276116	0.822554	0.8267575	0.8258753	0.8252432	0.3	0.7992692
2022-05-04T10:00	0.823427	0.8236441	0.8207228	0.7983619	0.7994612	0.8252943	0.7991865	0.7982457	0.3	0.7994544	0.7985479	0.3	0.82702	0.3	0.3	0.3	0.3	0.8235589	0.8252274	0.8207472	0.7983101	0.7465968	0.8247335	0.7985516	0.7499403	0.3	0.7465871	0.3	0.7985486	0.7983178	0.7983597	0.7983136	0.3	0.8247744	0.3	0.8235472	0.3	0.8263585	0.3	0.8278097	0.3	0.8264764	0.821444	0.8256265	0.8247487	0.8241198	0.3	0.7982754
2022-05-04T11:00	0.8223127	0.8225286	0.819622	0.7973726	0.7984664	0.8241706	0.7981931	0.797257	0.3	0.7984596	0.7975577	0.3	0.8258878	0.3	0.3	0.3	0.3	0.8224439	0.8241041	0.8196462	0.797321	0.7458657	0.8236126	0.7975613	0.7491924	0.3	0.745856	0.3	0.7975583	0.7973287	0.7973704	0.7973245	0.3	0.8236533	0.3	0.8224323	0.3	0.8252295	0.3	0.8266735	0.3	0.8253469	0.8203395	0.8245012	0.8236278	0.823002	0.3	0.7972865
2022-05-04T12:00	0.8212039	0.8214188	0.8185266	0.7963882	0.7974765	0.8230526	0.7972046	0.7962732	0.3	0.7974698	0.7965723	0.3	0.8247611	0.3	0.3	0.3	0.3	0.8213345	0.8229864	0.8185507	0.7963368	0.7451382	0.8224974	0.796576	0.7484483	0.3	0.7451285	0.3	0.796573	0.7963445	0.796386	0.7963403	0.3	0.8225379	0.3	0.8213229	0.3	0.8241062	0.3	0.8255429	0.3	0.8242229	0.8192406	0.8233815	0.8225125	0.8218897	0.3	0.7963025
2022-05-04T13:00	0.8201006	0.8203144	0.8174367	0.7954087	0.7964916	0.8219401	0.796221	0.7952942	0.3	0.7964849	0.7955919	0.3	0.8236401	0.3	0.3	0.3	0.3	0.8202306	0.8218742	0.8174607	0.7953576	0.7444143	0.8213876	0.7955955	0.7477079	0.3	0.7444047	0.3	0.7955926	0.7953653	0.7954065	0.7953611	0.3	0.8214279	0.3	0.820219	0.3	0.8229885	0.3	0.824418	0.3	0.8231046	0.8181471	0.8222674	0.8214027	0.8207831	0.3	0.7953234
2022-05-04T14:00	0.8190029	0.8192156	0.8163522	0.7944341	0.7955116	0.8208332	0.7952424	0.7943202	0.3	0.795505	0.7946164	0.3	0.8225247	0.3	0.3	0.3	0.3	0.8191322	0.8207676	0.8163761	0.7943833	0.3	0.8202835	0.79462	0.3	0.3	0.3	0.3	0.7946171	0.7943909	0.794432	0.7943867	0.3	0.8203236	0.3	0.8191207	0.3	0.8218763	0.3	0.8232987	0.3	0.8219919	0.8170591	0.8211588	0.8202984	0.8196819	0.3	0.7943492
